architecture,source_dataset,test_dataset,eval_type,seed,mae,mse,rmse,r2,n_samples,total_params,model_size_mb,avg_inference_ms_sample,framework
CNN_KAN_Local,NFFA,Biofilms,cross-dataset,1024,0.1712693125009536,0.0940555185079574,0.3066847216735086,0.993378758430481,140,72883,0.2780265808105469,4.240667819976807,proposed_pipelines
CNN_KAN_Local,NFFA,EPFL,cross-dataset,42,0.415968120098114,0.1745094507932663,0.4177432833610449,0.4844254851341247,2130,72883,0.2780265808105469,7.858599295638537,proposed_pipelines
CNN_KAN_Local,NFFA,EPFL,cross-dataset,123,0.413183182477951,0.1721450239419937,0.4149036321147282,0.4914109706878662,2130,72883,0.2780265808105469,6.011610187834977,proposed_pipelines
CNN_KAN_Local,NFFA,EPFL,cross-dataset,456,0.2263953983783722,0.0567348971962928,0.2381908839487625,0.8323811888694763,2130,72883,0.2780265808105469,6.054243683255335,proposed_pipelines
CNN_KAN_Local,NFFA,EPFL,cross-dataset,789,0.3979912996292114,0.160156562924385,0.4001956558039893,0.5268299579620361,2130,72883,0.2780265808105469,6.094795997153986,proposed_pipelines
CNN_KAN_Local,NFFA,EPFL,cross-dataset,1024,0.4832793474197387,0.2369056195020675,0.4867295136953044,0.3000808358192444,2130,72883,0.2780265808105469,6.044361624919192,proposed_pipelines
CNN_KAN_Local,NFFA,NFFA,in-domain,42,0.064580999314785,0.0152581240981817,0.1235237794846875,0.9987250566482544,1930,72883,0.2780265808105469,4.76311488472736,proposed_pipelines
CNN_KAN_Local,NFFA,NFFA,in-domain,123,0.0506696067750453,0.0090295737609267,0.095024069376799,0.9992455244064332,1930,72883,0.2780265808105469,4.80179984334837,proposed_pipelines
CNN_KAN_Local,NFFA,NFFA,in-domain,456,0.0649324879050254,0.0179910846054554,0.1341308488210501,0.99849671125412,1930,72883,0.2780265808105469,4.607232494057769,proposed_pipelines
CNN_KAN_Local,NFFA,NFFA,in-domain,789,0.0493390299379825,0.0088210385292768,0.0939203839923839,0.9992629289627076,1930,72883,0.2780265808105469,4.701432415858451,proposed_pipelines
CNN_KAN_Local,NFFA,NFFA,in-domain,1024,0.0629870668053627,0.0142369102686643,0.119318524415383,0.9988104104995728,1930,72883,0.2780265808105469,4.724254756393828,proposed_pipelines
CNN_KAN_PSD,Biofilms,Biofilms,in-domain,42,0.1522107720375061,0.0609370581805706,0.246854325829163,0.9957101941108704,140,72883,0.2780265808105469,3.568385328565325,proposed_pipelines
CNN_KAN_PSD,Biofilms,Biofilms,in-domain,123,0.1718473136425018,0.1890531927347183,0.434802475538857,0.986691117286682,140,72883,0.2780265808105469,3.9160166467939104,proposed_pipelines
CNN_KAN_PSD,Biofilms,Biofilms,in-domain,456,0.1040357500314712,0.0215069912374019,0.1466526209701073,0.9984859824180604,140,72883,0.2780265808105469,3.9114321981157576,proposed_pipelines
CNN_KAN_PSD,Biofilms,Biofilms,in-domain,789,0.2665775418281555,0.4704872071743011,0.6859207003541307,0.9668788909912108,140,72883,0.2780265808105469,4.461748259408133,proposed_pipelines
CNN_KAN_PSD,Biofilms,Biofilms,in-domain,1024,0.1976001262664795,0.1705375462770462,0.4129619186765847,0.9879946112632751,140,72883,0.2780265808105469,4.749054568154471,proposed_pipelines
CNN_KAN_PSD,Biofilms,EPFL,cross-dataset,42,1.541937232017517,2.5117111206054688,1.5848378846448203,-6.420654296875,2130,72883,0.2780265808105469,5.717069218416169,proposed_pipelines
